LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
1109,12-18,11:44:08.170,1795,3110,D,PowerManagerService,"release:lock=222832985, flg=0x0, tag=""RingtonePlayer"", name=com.android.systemui"", ws=null, uid=10033, pid=2852",9cac4a85,"release:lock=<*>, flg=<*>, <*> <*> ws=null, uid=<*>, pid=<*>","['222832985', '0x0', 'tag=""RingtonePlayer"", name=com.android.systemui"",', '10033', '2852']"
1110,12-18,15:42:04.622,533,3739,E,ANDR-PERF-MPCTL,"Invalid profile no. 0, total profiles 0 only",369539c7,"Invalid profile no. <*>, total profiles <*> only","['0', '0']"
1111,12-17,23:24:13.170,3626,4889,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
1112,12-18,15:36:21.878,12127,12127,V,BoostFramework,BoostFramework() : mPerf = com.qualcomm.qti.Performance@ca663a8,c7d11cb0,<*> <*> <*> = <*>,"['BoostFramework()', ': mPerf', 'com.qualcomm.qti.Performance@ca663a8']"
1113,12-18,19:25:15.628,31949,31967,I,ECS     ,WatchThread{4786} TcpClient.clearAll(TcpClient.java:240) ==================== TCP CLIENT CLEAR ALL ====================,0e5ba7a7,<*> TcpClient.clearAll(TcpClient.java:<*>) ==================== TCP CLIENT CLEAR ALL ====================,"['WatchThread{4786}', '240']"
1114,12-18,19:49:59.884,1795,3249,I,AlarmManager,set(PendingIntent{f820e69: PendingIntentRecord{8fa50ee com.huawei.intelligent startService}}) : type=0 triggerAtTime=1482151467758 win=67250905 tElapsed=620006484 maxElapsed=687257389 interval=0 flags=0x8,87ad48a0,set(PendingIntent{<*>: PendingIntentRecord{<*> <*> <*> : type=<*> triggerAtTime=<*> win=<*> tElapsed=<*> maxElapsed=<*> interval=<*> flags=<*>,"['f820e69', '8fa50ee', 'com.huawei.intelligent startService}})', '0', '1482151467758', '67250905', '620006484', '687257389', '0', '0x8']"
1115,12-18,00:19:18.630,1795,2381,D,libfingersense_wrapper,fingersense_classify_touch() finished,97fdd2c8,<*> finished,['fingersense_classify_touch()']
1116,12-17,20:12:09.090,2852,3556,I,HwMobileSignalController,"mExtDataOld:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=5, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=4, mDataNetType=13] mExtData:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=5, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=0, mDataNetType=13]",c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]","['3', '0', '5', '1', '2', '4', '13', '3', '0', '5', '1', '2', '0', '13']"
1117,12-18,16:01:10.139,10334,10334,D,wpa_supplicant,WPS: attr type=0x104a len=1,5c5162a9,WPS: attr type=<*> len=<*>,"['0x104a', '1']"
1118,12-18,00:14:45.936,1795,2380,I,PowerManager_screenOn,"PowerManagerNotifier onUserActivity: event=2, uid=1000",c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>","['2', '1000']"
1119,12-18,14:12:35.260,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught SyntaxError: Unexpected token var"", source:  (1)",db4d0254,"[INFO:CONSOLE(<*>)] ""Uncaught SyntaxError: Unexpected token var"", source:  (<*>)","['1', '1']"
1120,12-18,00:20:42.209,2852,2852,I,HwSignalClusterView,"apply hwPhoneState.mSubId:0 anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",['0']
1121,12-18,17:38:22.943,1046,1125,D,ACDB-LOADER,ACDB -> ACDB_CMD_GET_AUDPROC_STREAM_TOPOLOGY_ID,8f29116c,<*> -> <*>,"['ACDB', '-> ACDB_CMD_GET_AUDPROC_STREAM_TOPOLOGY_ID']"
1122,12-18,17:46:39.648,1795,1819,D,NetworkManagement,notifyInterfaceClassActivity: client is android.net.INetworkManagementEventObserver$Stub$Proxy@c0acf8b,cea6a32f,notifyInterfaceClassActivity: client is <*>,['android.net.INetworkManagementEventObserver$Stub$Proxy@c0acf8b']
1123,12-18,08:22:29.043,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_show_4_5G_for_mcc",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_show_4_5G_for_mcc']"
1124,12-17,21:32:22.685,3608,3608,D,InCall  ,"StatusBarNotifier - Will show ""dismiss"" action in the incoming call Notification",74a1bf8a,"StatusBarNotifier - Will show ""dismiss"" action in the incoming call Notification",[]
1125,12-18,15:32:56.607,2883,2883,I,HwSystemManager,PreferenceHelper:lastAlarmTime: 1481954787399,dede275d,<*> <*>,['PreferenceHelper:lastAlarmTime: 1481954787399']
1126,12-18,16:01:10.415,1795,3139,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 14409, restart: false",52f9c7a2,"<*> <*> <*>, <*> false","['cleanUpApplicationRecordLocked,', 'pid: 14409', 'restart:']"
1127,12-17,20:13:05.246,4492,4492,I,2DSDR   ,"APS: 2DSDR: AbsListView.FlingRunnable.endFling, we will clear SDR ratio",6dd708bb,"APS: 2DSDR: <*>, we will clear SDR ratio",['AbsListView.FlingRunnable.endFling']
1128,12-18,14:08:17.708,1795,2380,I,PowerManager_screenOn,"PowerManagerNotifier onUserActivity: event=2, uid=1000",c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>","['2', '1000']"
1129,12-18,15:27:45.549,1795,2665,D,NetdConnector,RCV <- {200 12436 success},b3d1f846,RCV <- {<*> <*> success},"['<-', '{200 12436']"
1130,12-17,20:12:08.377,1795,2778,I,ActivityManager_broadcast,"collectReceiverComponents, callerApp: ProcessRecord{24cdca7 3218:com.android.phone/1001}, intent:android.intent.action.LTE_CA_STATE, receiver size:1, flags: 10000400",1bfa58a5,"collectReceiverComponents, callerApp: ProcessRecord{<*> <*> <*> receiver size:<*>, flags: <*>","['24cdca7', '3218:com.android.phone/1001}, intent:android.intent.action.LTE_CA_STATE,', '1', '10000400']"
1131,12-18,15:29:27.091,3218,3234,W,PhoneInterfaceManager,shouldBlockLocation running ...,78791997,shouldBlockLocation running ...,[]
1132,12-17,22:13:18.295,1795,3238,D,PowerManagerService,"acquire lock=42544674, flags=0x1, tag=""WakerLock:14509116"", name=com.tencent.mm, ws=null, uid=10105, pid=25103",c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>","['42544674', '0x1', 'tag=""WakerLock:14509116"",', 'name=com.tencent.mm, ws=null,', '10105', '25103']"
1133,12-18,17:56:04.592,1795,15982,I,ActivityManager_broadcast,Enqueueing ordered broadcast[background] BroadcastRecord{df53cc8 u0 com.tencent.mm.plugin.openapi.Intent.ACTION_HANDLE_APP_REGISTER}: prev had 0,c2cf47b6,Enqueueing ordered <*> BroadcastRecord{<*> <*> <*>}: prev had <*>,"['broadcast[background]', 'df53cc8', 'u0 com.tencent.mm.plugin.openapi.Intent.ACTION_HANDLE_APP_REGISTER', '0']"
1134,12-18,10:51:55.617,2852,2852,V,KeyguardUpdateMonitor,setKeyguardViewState: false-false,eb1b6c0b,setKeyguardViewState: false-false,[]
1135,12-17,19:55:51.369,1795,2381,D,libfingersense_wrapper,fingersense_classify_touch() finished,97fdd2c8,<*> finished,['fingersense_classify_touch()']
1136,12-17,19:40:31.057,2852,2852,D,KeyguardViewMediator,handleNotifyStartedGoingToSleep,765af7a2,handleNotifyStartedGoingToSleep,[]
1137,12-17,23:25:34.780,31949,31967,I,TCP     ,WatchThread{4786} TcpClientThread.disconnectSocket(TcpClientThread.java:369) disconnecting to uc.huawei.com:7801,4ce88dc0,<*> TcpClientThread.disconnectSocket(TcpClientThread.java:<*>) disconnecting to <*>,"['WatchThread{4786}', '369', 'uc.huawei.com:7801']"
1138,12-17,21:50:28.142,1795,2778,I,SendBroadcastPermission,"action:android.intent.action.SIG_STR, mPermissionType:0",6b0b29a4,<*> mPermissionType:<*>,"['action:android.intent.action.SIG_STR,', '0']"
1139,12-17,23:15:32.636,2852,3556,I,HwMobileSignalController,"mExtDataOld:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=4, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=0, mDataNetType=13] mExtData:ExtData [mMasterNetWorkType=3, mSlaveNetWorkType=0, mMasterNetWorkLevel=4, mSlaveNetWorkLevel=-1, mDataState=2, mDataActivity=4, mDataNetType=13]",c4ed84c7,"mExtDataOld:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>] mExtData:ExtData [mMasterNetWorkType=<*>, mSlaveNetWorkType=<*>, mMasterNetWorkLevel=<*>, mSlaveNetWorkLevel=-<*>, mDataState=<*>, mDataActivity=<*>, mDataNetType=<*>]","['3', '0', '4', '1', '2', '0', '13', '3', '0', '4', '1', '2', '4', '13']"
1140,12-17,22:51:23.486,1795,2748,D,lux trace:,"[17.0/129367830, 18.0/129368206, 19.0/129370707, 16.0/129371416, 18.0/129371771]",8f942f5d,"[<*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>, <*>.<*><*>]","['', '17.0/129367830', '', '18.0/129368206', '', '19.0/129370707', '', '16.0/129371416', '', '18.0/129371771']"
1141,12-17,22:30:35.778,5273,5311,I,OUC_COTA,"{""status"":""1""}(/HttpCommunicator.java:312)",d0d39239,"{""status"":""<*>""}(<*>.java:<*>)","['1', '/HttpCommunicator', '312']"
1142,12-18,11:24:15.637,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
1143,12-18,19:49:15.406,633,31870,I,SDK     ,<2016-12-18 19:49:15> [WARN] SDK: UE-SeC 2016-12-18 19:49:15:406 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[132] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 19', '49:15', '[WARN]', '', '2016-12-18 19', '49', '15:406 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[132] from the Socket-table Failed!']"
1144,12-17,23:49:00.588,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_mcc_mnc",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_mcc_mnc']"
1145,12-17,21:37:45.520,2883,3354,I,HwSystemManager,BatteryStatisticsHelper:deleteBatteryInfo2DaysAgo  twoDaysMillseconds=172800000 whereTimes =1481809065518,cbcdc108,BatteryStatisticsHelper:deleteBatteryInfo2DaysAgo  twoDaysMillseconds=<*> whereTimes =<*>,"['172800000', '1481809065518']"
1146,12-18,19:52:25.298,2852,2852,D,HwCust  ,Create obj success use class android.app.HwCustNotificationImpl,02c4d19b,Create obj success use class <*>,['android.app.HwCustNotificationImpl']
1147,12-17,23:08:17.429,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,412cb58c,getOrInflateState subId:<*>,['0']
1148,12-18,18:32:41.955,22846,22919,D,IntelligentIntentService,eventAction :class com.huawei.intelligent.main.receiver.action.ActionBarPullDownAction,933deaa7,eventAction :class <*>,['com.huawei.intelligent.main.receiver.action.ActionBarPullDownAction']
1149,12-18,07:57:04.203,21841,21841,I,HwSystemManager,BootBroadcastReceiver:BootBroadcastReceiver action =android.intent.action.ACTION_POWER_DISCONNECTED,7cc79ebc,BootBroadcastReceiver:BootBroadcastReceiver action =<*>,['android.intent.action.ACTION_POWER_DISCONNECTED']
1150,12-17,21:58:34.499,1795,1809,I,qti_sensors_hal,batch:load_acc_oeminf_data x_offset:0.160831 y_offset:0.184366 z_offset:0.985027,6e3a4df3,batch:load_acc_oeminf_data x_offset:<*>.<*> y_offset:<*>.<*> z_offset:<*>.<*>,"['0.160831', '0.184366', '0.985027']"
1151,12-18,15:34:17.709,11307,11307,I,AppLogManager,AppLogManager onCreate,0a635792,<*> onCreate,['AppLogManager']
1152,12-17,22:27:55.173,2852,2852,W,HwPhoneLayoutInflater,"onCreateView : ClassNotFoundException, In this case we want to let the base class take a crack at it",a0ca20d7,"onCreateView : ClassNotFoundException, In this case we want to let the base class take a crack at it",[]
1153,12-18,08:36:02.641,3180,3578,I,PGServer,report state:6 event type:2 pid:0 uid:10102 pkg:com.huawei.espacev2 to pid: 1795,18f583aa,report state:<*> event type:<*> pid:<*> uid:<*> <*> to pid: <*>,"['6', '2', '0', '10102 pkg:com.huawei.espacev2', '1795']"
1154,12-18,08:09:18.735,2852,2852,I,HwSignalClusterView,getOrInflateState subId:0,412cb58c,getOrInflateState subId:<*>,['0']
1155,12-18,10:40:48.707,1795,1795,V,NotificationService,disableEffects=null canInterrupt=false once update: false,f96ce7bc,disableEffects=null canInterrupt=false once update: false,[]
1156,12-17,23:46:09.347,633,31870,I,SDK     ,<2016-12-17 23:46:09> [WARN] SDK: UE-SeC 2016-12-17 23:46:9:347 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[28] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 23', '46:09', '[WARN]', '', '2016-12-17 23', '46', '9:347 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[28] from the Socket-table Failed!']"
1157,12-18,14:07:59.362,2852,2852,D,CameraLayout,setLift 0.0,482ee688,<*> <*>.<*>,"['setLift 0', '0']"
1158,12-17,20:24:15.242,1795,2750,D,HW_DISPLAY_EFFECT,"presently, hw_update_color_temp_for_rg_led interface not achieved.",d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",[]
1159,12-18,08:08:01.468,1795,1807,D,DeviceIdleController,handleMessage(7),a027acac,handleMessage(<*>),['7']
1160,12-17,20:27:42.820,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
1161,12-18,14:09:34.644,1795,3110,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x1', '0x1', '33', '1', '0', '0']"
1162,12-18,08:15:00.434,1795,16499,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ea3cf8e4,<*> suspend blocker <*>,"['Releasing', '""PowerManagerService.WakeLocks"".']"
1163,12-18,08:14:12.802,2852,2852,D,BarTransitions.HwNavigationBarView,applyModeBackground oldMode=MODE_TRANSPARENT newMode=MODE_OPAQUE animate=false,e226c199,applyModeBackground <*> <*> animate=false,['oldMode=MODE_TRANSPARENT newMode=MODE_OPAQUE']
1164,12-17,23:48:39.244,835,2385,E,libteec ,receive data len = 128,c7d11cb0,<*> <*> <*> = <*>,"['receive', 'data len', '128']"
1165,12-18,07:29:37.786,2852,2852,I,HwMobileSignalController,"notifyListenerHuawei::origin typeIcon:2130839195 icons.mName:4G isSuspend:false, showDataIcon=true, dataConnected=true, isRoaming=false",c280a002,"notifyListenerHuawei::origin typeIcon:<*> <*> isSuspend:false, showDataIcon=true, dataConnected=true, isRoaming=false",['2130839195 icons.mName:4G']
1166,12-17,23:34:29.119,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
1167,12-18,15:33:10.503,606,2379,E,libteec ,qsc_send_cmd finish,a072ad60,qsc_send_cmd finish,[]
1168,12-18,12:48:50.673,1795,3253,I,NotificationManager,enqueueNotificationInternal: pkg=com.huawei.health id=10010 notification=Notification(pri=0 contentView=null vibrate=null sound=null defaults=0x0 flags=0x2 color=0x00000000 vis=PRIVATE),ea42efea,enqueueNotificationInternal: pkg=<*> id=<*> notification=Notification(pri=<*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE),"['com.huawei.health', '10010', '0', '0x0', '0x2', '0x00000000']"
1169,12-17,21:27:03.614,1795,1821,I,WindowManger_keyguard,Setting mDismissKeyguard true by win Window{e6a6b5e u0 com.android.incallui/com.android.incallui.InCallActivity},7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},"['e6a6b5e', 'com', 'android.incallui/com.android.incallui.InCallActivity']"
1170,12-18,14:08:20.409,1795,1805,D,HwActivityManagerService,"handleANRFilterFIFO,uid = 10113cmd = 1",c7d11cb0,<*> <*> <*> = <*>,"['handleANRFilterFIFO,uid', '= 10113cmd', '1']"
1171,12-17,23:28:58.479,3626,3626,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
1172,12-17,22:27:55.512,3626,3626,I,iMonitor,send: 903001010,dede275d,<*> <*>,['send: 903001010']
1173,12-18,10:51:57.920,633,692,I,ECS     ,msg.recv{4490} XmlMsg.decodeBuf(XmlMsg.java:237) RECV 1722 bytes [12]_00_03_02_00_01_04_8B_4E_78_FA_E1_FE cmdCode(CC_VersionCheck.0x0001)msgType(MT_ACK.2)msgClass(MC_VersionCheck.0)sender(ST_Mobile.0)crypted(false)zipped(false)nobase64(true)length(1718)version(3)sno(8B4E),78e73e71,msg.recv{<*>} <*> <*> <*> bytes <*> <*>,"['4490', 'XmlMsg.decodeBuf(XmlMsg.java:237)', 'RECV 1722', '[12]_00_03_02_00_01_04_8B_4E_78_FA_E1_FE cmdCode(CC_VersionCheck.0x0001)msgType(MT_ACK.2)msgClass(MC_VersionCheck.0)sender(ST_Mobile.0)crypted(false)zipped(false)nobase64(true)length(1718)version(3)sno(8B4E)']"
1174,12-17,22:26:09.606,1795,1795,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.Broadcasts"".",ea3cf8e4,<*> suspend blocker <*>,"['Releasing', '""PowerManagerService.Broadcasts"".']"
1175,12-18,09:22:30.087,2852,2852,I,HwDateUtils,begin of formatChinaDateRange chinaDate:上午9:22,629c2dcc,begin of formatChinaDateRange <*>,['chinaDate:上午9:22']
1176,12-18,19:25:23.020,24589,24614,I,CalendarSync,deInit mIsReceiverRegistered : true,68e34144,<*> mIsReceiverRegistered : <*>,"['deInit', 'true']"
1177,12-18,17:44:02.910,1795,3238,W,ActivityManager,getRunningAppProcesses: caller 10146 does not hold REAL_GET_TASKS; limiting output,5881aa26,<*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['getRunningAppProcesses:', '10146']"
1178,12-18,17:41:35.462,1795,6988,I,ActivityManager_service,"bindServiceLocked, r: ServiceRecord{20aa7a9 u0 euid: 0 com.huawei.betaclub/.receiver.RouteService}, euid: 0",6a649bcc,"bindServiceLocked, r: ServiceRecord{<*> u0 euid: <*> <*>/.receiver.RouteService}, euid: <*>","['20aa7a9', '0 com.huawei.betaclub', '0']"
1179,12-18,17:41:39.759,25067,25067,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
1180,12-18,19:52:48.342,1795,2750,D,HW_DISPLAY_EFFECT,"presently, hw_update_color_temp_for_rg_led interface not achieved.",d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",[]
1181,12-18,08:04:13.364,633,692,W,eSpaceService,Thread-2198{6914} VPNWork.onNetChanged(VPNWork.java:336) <<< WARN(5) >>> SVN get Other error -10,bd2d1aa3,Thread<*>{<*>} VPNWork.onNetChanged(VPNWork.java:<*>) <<< WARN(<*>) >>> SVN get Other error -<*>,"['-2198{6914', '336', '5) >>', '10']"
1182,12-18,09:35:06.708,1795,2736,E,hwintelligencewifi,DisabledState cellid = 4600020362,0abafcf6,<*> <*> = <*>,"['DisabledState cellid', '4600020362']"
1183,12-18,14:22:44.329,1795,1819,D,NetworkManagement,notifyInterfaceClassActivity: client is com.android.server.ConnectivityService$1@e0f099c,cea6a32f,notifyInterfaceClassActivity: client is <*>,['com.android.server.ConnectivityService$1@e0f099c']
1184,12-18,19:53:47.602,2852,2925,I,EventCenter,ContentChange for slot: 1,afa3e515,ContentChange for slot: <*>,['1']
1185,12-17,21:58:30.400,3608,3608,I,InCall  ,InCallActivity - bgCallTwinkingSwitch is truemIsForegroundActivity is true,8f91d767,InCallActivity - bgCallTwinkingSwitch is truemIsForegroundActivity is true,[]
1186,12-17,20:27:00.557,1795,2665,D,NetdConnector,RCV <- {613 IfaceClass idle 0 446156916672672},887fe452,RCV <- {<*> <*> <*> <*> <*>,"['<-', '{613', 'IfaceClass idle 0 446156916672672}']"
1187,12-18,07:38:00.809,1795,2748,D,HwAmbientLuxFilterAlgo,earliestValidTime + POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE,20dde6b6,earliestValidTime + <*>,['POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE']
1188,12-18,07:39:33.519,1795,2380,I,PowerManager_screenOn,"PowerManagerNotifier onUserActivity: event=2, uid=1000",c0440256,"PowerManagerNotifier onUserActivity: event=<*>, uid=<*>","['2', '1000']"
1189,12-17,19:31:36.836,606,2379,E,libteec ,receive data len = 192,c7d11cb0,<*> <*> <*> = <*>,"['receive', 'data len', '192']"
1190,12-18,18:11:22.836,633,31870,I,SDK     ,<2016-12-18 18:11:22> [WARN] SDK: UE-SeC 2016-12-18 18:11:22:836 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[69] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 18', '11:22', '[WARN]', '', '2016-12-18 18', '11', '22:836 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[69] from the Socket-table Failed!']"
1191,12-17,22:31:00.036,2852,2852,E,DateLunarView,mDateString is: 12月17日星期六,42aad734,mDateString is: <*>,['12月17日星期六']
1192,12-18,08:44:06.353,633,31870,I,SDK     ,<2016-12-18 08:44:06> [WARN] SDK: UE-SeC 2016-12-18 8:44:6:353 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[122] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-18 08', '44:06', '[WARN]', '', '2016-12-18 8', '44', '6:353 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[122] from the Socket-table Failed!']"
