LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,ParameterList
563,12-18,14:11:50.691,3218,3439,W,PhoneInterfaceManager,shouldBlockLocation running ...,386684f0,<*> running ...,['shouldBlockLocation']
564,12-17,23:27:37.166,3858,4126,I,amsnl   ,csr,1f8c50db,csr,[]
565,12-17,22:36:47.017,2852,2852,D,HwCustMobileSignalControllerImpl,isCurrentBySim()=false,2701f85c,isCurrentBySim()=false,[]
566,12-18,14:11:21.127,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (1)",e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)","['1', '1']"
567,12-18,06:26:32.515,800,19316,D,,oem-qmi: request_handler recv_id = 14,c7d11cb0,<*> <*> <*> = <*>,"['oem-qmi:', 'request_handler recv_id', '14']"
568,12-18,14:12:18.271,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (1)",e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)","['1', '1']"
569,12-18,18:24:08.013,1795,2381,D,libfingersense_wrapper,fingersense_classify_touch() finished,97fdd2c8,<*> finished,['fingersense_classify_touch()']
570,12-17,23:40:05.295,802,802,E,Thermal-daemon,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",dd89ff5c,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",[]
571,12-18,14:14:30.713,1795,1809,I,WindowManager,MyOrientationListener: updateRotation.,f4cc9358,MyOrientationListener: updateRotation.,[]
572,12-18,14:10:49.256,1795,3253,I,Sensor  ,updateLight --> mIsNotificationExisting: false ledOnMS: 0 ledOffMS :0,fe7f67cf,updateLight --> mIsNotificationExisting: false ledOnMS: <*> ledOffMS :<*>,"['0', '0']"
573,12-18,07:42:47.976,21841,21939,I,HwSystemManager,TotalScanTask:result is 0,ae617c6e,TotalScanTask:result is <*>,['0']
574,12-17,21:51:22.950,3168,3307,I,CHR_FileHelper,getFileSize  = /storage/emulated/0/log/QcomChrModem/,c25edfef,getFileSize  = <*>/,['/storage/emulated/0/log/QcomChrModem']
575,12-17,21:11:03.926,1795,1795,I,MQoS    ,received cell-signal:1,18e04965,received cell-signal:<*>,['1']
576,12-17,20:22:31.425,1795,2750,D,HW_DISPLAY_EFFECT,"presently, hw_update_color_temp_for_rg_led interface not achieved.",d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",[]
577,12-17,21:22:50.620,802,802,E,Thermal-daemon,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",dd89ff5c,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",[]
578,12-18,19:44:22.660,2852,2852,D,StatusBar,applyInPlace=true shouldPeek=false alertAgain=true,220146c6,applyInPlace=true shouldPeek=false alertAgain=true,[]
579,12-17,21:34:28.475,2852,2852,I,TrafficPanelManager,hideTraffic,974222b2,hideTraffic,[]
580,12-18,19:52:48.195,2852,2852,I,HwBrightnessUtils,"APS brightness=22.0,ConvertToPercentage=0.23132445",7ef40a35,APS <*>,"['brightness=22.0,ConvertToPercentage=0.23132445']"
581,12-18,15:36:07.131,2883,3033,I,HwSystemManager,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:com.sankuai.meituan,permissionType:16,action:11,dateStartTime:1481990400000,timestamp:1482046567131]",8ec489f1,"PermissionDbVisitor:insertHistoryRecord:HistoryRecord[packageName:<*>,permissionType:<*>,action:<*>,dateStartTime:<*>,timestamp:<*>]","['com.sankuai.meituan', '16', '11', '1481990400000', '1482046567131']"
582,12-17,22:54:58.626,1795,1819,D,NetworkManagement,notifyInterfaceClassActivity: client is com.android.server.net.NetworkStatsService$6@5d6efc,cea6a32f,notifyInterfaceClassActivity: client is <*>,['com.android.server.net.NetworkStatsService$6@5d6efc']
583,12-18,10:52:07.512,808,547,D,[HWCamera] IppAlgoSmartAE,"int android::IppAlgoSmartAE::setSaturationComp(qcamera::QCameraParametersIntf *, uint32_t) qParamIntf = 0xeb9538f0, mSaturationCompToDriver = 256, comp = 256, mOutPutData.outPutSaturationComp = 256",81a27c5f,"int android::IppAlgoSmartAE::setSaturationComp(qcamera::QCameraParametersIntf *, uint32_t) qParamIntf = <*>, mSaturationCompToDriver = <*>, comp = <*>, mOutPutData.outPutSaturationComp = <*>","['0xeb9538f0', '256', '256', '256']"
584,12-17,22:49:57.856,633,31870,I,SDK     ,<2016-12-17 22:49:57> [WARN] SDK: UE-SeC 2016-12-17 22:49:57:856 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[204] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 22', '49:57', '[WARN]', '', '2016-12-17 22', '49', '57:856 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[204] from the Socket-table Failed!']"
585,12-17,21:54:59.523,2852,2852,I,BadgedIconHelper,isCloneProcess = false,933e6ed3,<*> = false,['isCloneProcess']
586,12-18,03:25:54.886,3168,3370,I,CHR_LogDatabase,msg = 2 received,af1a6af9,msg = <*> received,['2']
587,12-18,15:33:19.250,1795,2671,D,HwWifiStateMachine,"DisconnectedState, disable network in supplicant because of no internet, netid = 1, ssid = ""木屋烧烤""",10b39291,"DisconnectedState, disable network in supplicant because of no internet, netid = <*>, ssid = ""木屋烧烤""",['1']
588,12-17,21:47:24.560,3608,3608,D,InCall  ,"CallerInfoAsyncQuery - notifying listener: class com.android.incallui.CallerInfoAsyncQuery$1 for token: -1com.android.incallui.CallerInfo@a1c16d2 { name non-null, phoneNumber non-null }",0e8ee4c2,"CallerInfoAsyncQuery - notifying listener: class <*>$<*> for token: <*>@<*> { name non-null, phoneNumber non-null }","['com.android.incallui.CallerInfoAsyncQuery$1', '-1com.android.incallui.CallerInfo@a1c16d2']"
589,12-18,14:26:32.616,2852,2852,D,StatusBar,No peeking: not in use: 0|com.huawei.health|10010|null|10099,fc2747b0,No peeking: not <*> <*> <*>|<*>|<*>|null|<*>,"['in', 'use: 0', 'com.huawei.health|10010', '10099']"
590,12-18,09:13:08.203,802,802,E,Thermal-daemon,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",dd89ff5c,"[Thermal_Hw] temperature_filter: get invalid temperature, use old temp",[]
591,12-17,21:38:47.808,633,31870,I,SDK     ,<2016-12-17 21:38:47> [WARN] SDK: UE-SeC 2016-12-17 21:38:47:808 Level[WARN] magic[3362781472 684]:PubEvt_Close Getting a socket[47] from the Socket-table Failed!,b29d6ea3,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 21', '38:47', '[WARN]', '', '2016-12-17 21', '38', '47:808 Level[WARN]', '3362781472', '684]:PubEvt_Close', 'Getting', 'a', 'socket[47] from the Socket-table Failed!']"
592,12-18,00:56:21.015,1795,1795,I,MQoS    ,"onSignal: mSubId=0,currDataSubID=0",3642b76d,"onSignal: mSubId=<*>,currDataSubID=<*>","['0', '0']"
593,12-17,23:36:11.368,2852,2914,I,HwMobileSignalController,updateSignalStrength: signalStrength=SignalStrength: -1 0 -1 255 -1 255 -1 255 255 19 -101 -8 132 2147483647 2147483647 false gw|lte,08e3e569,updateSignalStrength: signalStrength=SignalStrength: -<*> <*> -<*> <*> -<*> <*> -<*> <*> <*> <*> -<*> -<*> <*> <*> <*> false gw|lte,"['1 0', '1 255', '1 255', '1', '255 255 19', '101', '8', '132 2147483647 2147483647']"
594,12-17,21:23:17.295,30234,30397,D,CLog    ,CPU revision	: 4,b0536e14,<*> <*> : <*>,[]
595,12-18,07:31:44.702,2852,2852,I,HwSignalClusterView,setMobileDataIndicatorsHuawei subId:0 visible:true strengthIcon:2130839311 typeIcon:2130839195 contentDescription:手机信号满格。 typeContentDescription:4G isTypeIconWide:true showActivity:true activityIn:false activityOut:false isRoaming:false,186687fa,setMobileDataIndicatorsHuawei subId:<*> visible:true strengthIcon:<*> typeIcon:<*> <*> <*> <*> <*> <*> <*> isRoaming:false,"['0', '2130839311', '2130839195', 'contentDescription:手机信号满格。', 'typeContentDescription:4G', 'isTypeIconWide:true showActivity:true activityIn:false activityOut:false']"
596,12-18,13:06:01.658,3168,3168,I,CHR_TelStatusListenr,"onCellLocationChanged: cellInfo = [9084,172814337,-1]",affebb5d,"onCellLocationChanged: cellInfo = [<*>,<*>,-<*>]","['9084,172814337', '1']"
597,12-17,21:58:07.349,1795,1795,I,ActivityManager_activity,Start pausing: ActivityRecord{b46dc67 u0 com.android.incallui/.InCallActivity t310},7707ffe6,Start pausing: ActivityRecord{<*> u0 <*> <*>,"['b46dc67', 'com.android.incallui/.InCallActivity t310}']"
598,12-17,22:26:50.280,1795,2750,D,HW_DISPLAY_EFFECT,"presently, hw_update_color_temp_for_rg_led interface not achieved.",d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",[]
599,12-17,21:33:48.521,5224,5283,I,Step_DataCache,20002302|getTodayTotalSteps 8058,dede275d,<*> <*>,['20002302|getTodayTotalSteps 8058']
600,12-18,08:10:38.393,2852,3556,I,NetworkController.MobileSignalController(0),onDataActivity: direction=4,2561f5e6,onDataActivity: direction=<*>,['4']
601,12-17,22:37:55.699,3858,4126,I,amsnl   ,csr,1f8c50db,csr,[]
602,12-17,20:12:27.609,2852,2852,I,HwPhoneStatusBar,updateNotificationShade,06327cf8,updateNotificationShade,[]
603,12-18,10:36:17.048,2852,2852,I,PhoneStatusBar,removeNotificationChildren,99e75217,removeNotificationChildren,[]
604,12-17,23:30:52.205,1795,2750,D,HW_DISPLAY_EFFECT,"presently, hw_update_color_temp_for_rg_led interface not achieved.",d4b8d889,"presently, hw_update_color_temp_for_rg_led interface not achieved.",[]
605,12-18,14:12:55.896,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (1)",e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)","['1', '1']"
606,12-17,21:48:11.035,5224,5283,I,Step_ExtendStepDataManager,20002302|before compensate: cache step_9852,214ee144,<*> compensate: cache <*>,"['20002302|before', 'step_9852']"
607,12-18,14:26:12.267,1795,11746,D,PowerManagerService,"acquire lock=193985182, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=3218",c68fa020,"acquire lock=<*>, flags=<*>, <*> <*> <*> uid=<*>, pid=<*>","['193985182', '0x1', 'tag=""RILJ_ACK_WL"",', 'name=com.android.phone, ws=null,', '1001', '3218']"
608,12-18,19:50:06.601,1795,1806,I,NotificationManager,enqueueNotificationInternal: pkg=com.huawei.health id=10010 notification=Notification(pri=0 contentView=null vibrate=null sound=null defaults=0x0 flags=0x2 color=0x00000000 vis=PRIVATE),1b6baa91,enqueueNotificationInternal: pkg=<*> id=<*> <*> contentView=null vibrate=null sound=null defaults=<*> flags=<*> color=<*> vis=PRIVATE),"['com.huawei.health', '10010 notification=Notification(pri=0', '0x0', '0x2', '0x00000000']"
609,12-17,20:12:36.436,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_customized_networkType_entry",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_customized_networkType_entry']"
610,12-18,19:49:49.946,2852,2852,I,OucScreenOnCounter,Screen already turned on at: 1482061753,6a13b071,Screen already turned on at: <*>,['1482061753']
611,12-17,21:52:11.386,1795,1821,I,WindowManger_keyguard,Setting mDismissKeyguard true by win Window{e6a6b5e u0 com.android.incallui/com.android.incallui.InCallActivity},7581ef5a,Setting mDismissKeyguard true by win Window{<*> u0 <*><*>.<*>},"['e6a6b5e', 'com', 'android.incallui/com.android.incallui.InCallActivity']"
612,12-17,21:32:35.502,633,31868,I,SDK     ,<2016-12-17 21:32:35> [NOTICE] SDK: UE-SeC 2016-12-17 21:32:35:502 Level[NOTICE] magic[3365677344 1210]:waiting for useful network..........,f0d4584e,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*>,"['', '<2016-12-17 21', '32:35', '[NOTICE]', '', '2016-12-17 21', '32', '35:502 Level[NOTICE]', '3365677344', '1210]:waiting', 'for useful network..........']"
613,12-18,15:38:39.330,1795,2381,D,libfingersense_wrapper,fingersense_classify_touch() finished,97fdd2c8,<*> finished,['fingersense_classify_touch()']
614,12-18,18:31:49.734,2852,2852,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,d6169692,updateDimmedActivatedHideSensitive <*>,['overlap:true']
615,12-18,14:45:36.100,1795,1819,D,NetworkManagement,notifyInterfaceClassActivity: client is com.android.server.connectivity.Vpn$2@e40aefb,cea6a32f,notifyInterfaceClassActivity: client is <*>,['com.android.server.connectivity.Vpn$2@e40aefb']
616,12-18,07:15:28.437,1795,2748,D,HwAmbientLuxFilterAlgo,earliestValidTime + POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE,20dde6b6,earliestValidTime + <*>,['POWER_ON_BRIGHTENING_LIGHT_DEBOUNCE']
617,12-18,10:41:00.843,3879,3879,I,HwLauncher,DynamicIcon onResume  isvisible = true   mAttachedToWindow:false    mWindowVisible:falsecom.huawei.android.totemweather,57f1869f,DynamicIcon onResume isvisible = <*> <*> mWindowVisible:<*>,[]
618,12-18,10:54:49.924,2852,2852,I,PhoneStatusBar,updateNotificationShade,06327cf8,updateNotificationShade,[]
619,12-18,15:43:36.142,3626,4889,E,PTM.FileNodeInfo,"getTempInfo error: null, 0",4de3e872,"getTempInfo error: null, <*>",['0']
620,12-18,17:41:02.557,1795,17832,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=33,auto=-1,adj=0.0userId=0",2bd0bdb0,"ready=true,policy=<*>,wakefulness=<*>,wksummary=<*>,uasummary=<*>,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=true,manual=<*>,auto=-<*>,adj=<*>.0userId=<*>","['3', '1', '0x1', '0x1', '33', '1', '0', '0']"
621,12-17,23:07:29.973,1795,2377,I,AwareLog,AwareMem_EventTracker: [POLLING_TIMEOUT_130338282] is abandoned for memory 824900,616e28f8,AwareMem_EventTracker: <*> is abandoned for memory <*>,"['[POLLING_TIMEOUT_130338282]', '824900']"
622,12-17,21:07:45.911,2852,2852,D,HwCustMobileSignalControllerImpl,"sub =0,strMccMnc =null,hashMccMnc =[],strPlmn =hw_hspap_show_4g",a20cc1e2,"sub =<*>,strMccMnc =null,hashMccMnc =[],strPlmn <*>","['0', '=hw_hspap_show_4g']"
623,12-18,08:10:17.236,3858,4126,I,amsnl   ,"t:false, fl: false, p: 2147483647000, ce: true, we: false",bc2fb95a,"t:false, fl: false, p: <*>, ce: true, we: <*>","['2147483647000', 'false']"
624,12-18,14:13:03.301,5157,5157,I,chromium,"[INFO:CONSOLE(1)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (1)",e33b2d0c,"[INFO:CONSOLE(<*>)] ""Uncaught ReferenceError: WebViewJavascriptBridge is not defined"", source:  (<*>)","['1', '1']"
625,12-18,12:39:09.710,3218,3422,I,ctaifs <系统用户界面>[系统用户界面][com.android.systemui],[SmsProvider.query]读取短信数据,f41b0cc9,[SmsProvider.query]读取短信数据,[]
626,12-17,21:33:24.750,2852,2852,I,HwPhoneStatusBar,updateNotificationShade,06327cf8,updateNotificationShade,[]
627,12-17,20:31:44.932,24266,24266,D,cocoslibJob/CheckLocalCrcJob,org.iqiyi.video.livechat.b.a.a.con.a()<-1> : crcCheck passed = true,05fa30b2,<*>()<-<*>> : crcCheck passed = true,"['org.iqiyi.video.livechat.b.a.a.con.a', '<-1>']"
628,12-18,12:38:43.489,2852,2914,I,HwMobileSignalController,subId:0 phoneType:1 networktype:13 targetClass:3 masterLevel:5 slaveLevel:-1,2630e619,subId:<*> phoneType:<*> networktype:<*> targetClass:<*> masterLevel:<*> slaveLevel:-<*>,"['0', '1', '13', '3', '5', '1']"
629,12-18,10:39:38.623,19970,31396,E,HwOUC   ,"[Thread-4-6088]isMicroPatchOnly cacheContents is null, return false(hwouc/HwOucUtility.java:4850)",58fd1c7b,"[Thread<*><*>]isMicroPatchOnly cacheContents is null, return false(hwouc<*>.java:<*>)","['-4-6088', '/HwOucUtility', '4850']"
630,12-17,23:18:08.216,10682,10706,D,MagicLink,MagicLink-BtAndWifiWrapper:====>IdleState{ when=0 what=8 target=com.android.internal.util.StateMachine$SmHandler },64da056d,<*> <*> what=<*> target=<*>$SmHandler },"['MagicLink-BtAndWifiWrapper:====>IdleState{ when=0', '8', 'com.android.internal.util.StateMachine']"
631,12-18,15:35:58.199,11882,11882,W,System  ,ClassLoader referenced unknown path: /system/priv-app/Settings/lib/arm64,f528f9a6,ClassLoader referenced unknown path: <*>,['/system/priv-app/Settings/lib/arm64']
632,12-18,14:12:37.070,5157,5157,D,test    ,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",ff2248b9,"sending:{""handlerName"":""getRegisteredJsHandler"",""callbackId"":""java_cb_1"",""data"":null}",[]
633,12-17,23:48:32.313,2852,2852,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,d6169692,updateDimmedActivatedHideSensitive <*>,['overlap:false']
634,12-18,09:39:01.805,828,30492,D,QC-time-services,Daemon:Opening File: /data/time/ats_13,49d2141c,Daemon:Opening File: <*>,['/data/time/ats_13']
635,12-17,22:26:51.993,3608,3608,D,InCall  ,ProximitySensor - Turning on proximity sensor,b801a3c1,ProximitySensor - Turning on proximity sensor,[]
636,12-18,08:18:08.600,2852,2852,E,HW-JPEG-DEC,[HME_JPEG_DEC_Delete](3298): HME_JPEG_DEC_Delete: decoder_ctx=null,d95819d7,[HME_JPEG_DEC_Delete](<*>): HME_JPEG_DEC_Delete: decoder_ctx=null,['3298']
637,12-17,21:04:11.018,2852,2852,I,HwSignalClusterView,"apply hwPhoneState.mSubId:0 anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",9361d325,"apply hwPhoneState.mSubId:<*> anyMobileVisible:false mIsAirplaneMode:false, mobileGroupVisible=true",['0']
638,12-17,22:48:18.273,633,31868,I,SDK     ,<2016-12-17 22:48:18> [NOTICE] SDK: UE-SeC 2016-12-17 22:48:18:272 Level[NOTICE] magic[3365677344 1126]:Resume tunnel response OK: vip is 0x[a3153bc];mask is 0x[ffffe000]!,092e6ea9,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,"['', '<2016-12-17 22', '48:18', '[NOTICE]', '', '2016-12-17 22', '48', '18:272 Level[NOTICE]', '3365677344', '1126]:Resume', 'tunnel', 'response', 'OK: vip is 0x[a3153bc];mask is 0x[ffffe000]!']"
639,12-18,17:37:11.982,1795,16446,D,PFW.HwPFWAppRestartPolicy,"proc: com.tencent.mm:push launch 1times, lastTimes = 1",87d8a9c1,proc: <*> launch <*> lastTimes = <*>,"['com.tencent.mm:push', '1times,', '1']"
640,12-18,16:01:09.206,633,14398,I,SDK     ,<2016-12-18 16:01:09> [NOTICE] SDK: UE-SeC 2016-12-18 16:1:9:206 Level[NOTICE] magic[2089068832 1564]:FSM_Tool_Tree_Enc_Path end [/mnt/sdcard/sandbox/AnyOfficeSDK/sdk/UppmQLksydF4jiPx7vvVu9V8mxcQz4u8FMyhVWeaf4oEyot2QtrRPxu0vWwa4WlizavfVwhJviOq7Vb4qM8FmQ==],52f0846c,<<*><*><*> <*>:<*>:<*>> <*> SDK: UE-SeC <*><*><*> <*>:<*>:<*>:<*> <*> magic[<*> <*> <*> <*>,"['', '<2016-12-18 16', '01:09', '[NOTICE]', '', '2016-12-18 16', '1', '9:206 Level[NOTICE]', '2089068832', '1564]:FSM_Tool_Tree_Enc_Path end [/mnt/sdcard/sandbox/AnyOfficeSDK/sdk/UppmQLksydF4jiPx7vvVu9V8mxcQz4u8FMyhVWeaf4oEyot2QtrRPxu0vWwa4WlizavfVwhJviOq7Vb4qM8FmQ==]']"
641,12-18,11:23:18.037,1795,2323,E,UsbDeviceManager,java.io.FileNotFoundException: sys/class/hw_power/charger/charge_data/water_intrused (No such file or directory),e0a9ed1c,<*>: sys<*> (No such file or directory),"['java.io.FileNotFoundException', '/class/hw_power/charger/charge_data/water_intrused']"
642,12-17,19:34:57.714,3218,3218,D,HwQcomVolteChrService,getDefaultPhone phone = Handler (com.android.internal.telephony.GsmCdmaPhone) {6d6dfc5},35b45b0f,getDefaultPhone phone = Handler (<*>) {<*>},"['com.android.internal.telephony.GsmCdmaPhone', '6d6dfc5']"
643,12-18,14:11:31.020,5994,5994,D,wpa_supplicant,wlan0: Control interface command 'SIGNAL_POLL',333b6e01,wlan0: Control interface command <*>,"[""'SIGNAL_POLL'""]"
644,12-17,22:30:43.616,1795,2380,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=128131913, event=2, flags=0x0, uid=1000",e9aa76e5,"userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>","['128131913', '2', '0x0', '1000']"
645,12-17,23:01:05.886,3879,3879,I,HwLauncher,Launcher  Launcher.onStart() cost 6 ms,cb21a86a,Launcher  Launcher.onStart() cost <*> ms,['6']
646,12-17,20:24:14.305,2852,2852,I,HwBrightnessUtils,"APS brightness=26.0,ConvertToPercentage=0.25860584",7ef40a35,APS <*>,"['brightness=26.0,ConvertToPercentage=0.25860584']"
647,12-18,18:23:46.437,1795,2396,D,StubTelephonyRegistry,LISTEN_CELL_LOCATION uid:10146,49908fb9,LISTEN_CELL_LOCATION uid:<*>,['10146']
648,12-17,22:57:02.948,31949,31967,I,TCP     ,tcp.recv{4790} TcpClientThread.onReceiverWork(TcpClientThread.java:292) connected,6082a0b3,tcp.recv{<*>} TcpClientThread.onReceiverWork(TcpClientThread.java:<*>) <*>,"['4790', '292', 'connected']"
649,12-17,21:26:57.404,1795,3884,I,qti_sensors_hal,"flush,395,handle 49",dede275d,<*> <*>,"['flush,395,handle 49']"
