LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
935,Jul,8,07:43:39,calvisitor-10-105-162-124,kernel,0,,ARPT: 790569.954700: AirPort_Brcm43xx::platformWoWEnable: WWEN[disable],01660cbd,ARPT: <*> AirPort_Brcm43xx::platformWoWEnable: <*>,"['790569.954700:', 'WWEN[disable]']"
936,Jul,5,12:00:35,calvisitor-10-105-160-226,kernel,0,,ARPT: 723585.375371: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,99b87c94,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,['723585.375371:']
937,Jul,7,21:47:35,calvisitor-10-105-160-85,kernel,0,,ARPT: 783664.709199: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,55561498,ARPT: <*> wl0: MDNS: IPV6 Addr: <*>,"['783664.709199:', '2607:f140:6000:8:c6b3:1ff:fecd:467f']"
938,Jul,1,09:42:21,calvisitor-10-105-160-95,kernel,0,,"PM response took 1987 ms (54, powerd)",c6d1845b,PM response took <*> ms <*> <*>,"['1987', '(54, powerd)']"
939,Jul,3,14:47:59,calvisitor-10-105-160-237,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c9114551ab225b has no prefix,df7d7c2a,in6_unlink_ifa: IPv6 address <*> has no prefix,['0x77c9114551ab225b']
940,Jul,4,01:12:27,airbears2-10-142-110-255,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
941,Jul,8,04:13:32,calvisitor-10-105-162-228,kernel,0,,"hibernate_teardown: wired_pages 593245, free_pages 3529965, active_pages 34206, inactive_pages 5794, speculative_pages 0, cleaned_pages 0, compressor_pages 56",eba71aaa,"hibernate_teardown: wired_pages <*> free_pages <*> active_pages <*> inactive_pages <*> speculative_pages 0, cleaned_pages 0, compressor_pages <*>","['593245,', '3529965,', '34206,', '5794,', '56']"
942,Jul,6,02:32:06,authorMacBook-Pro,kernel,0,,AppleActuatorDeviceUserClient::start Entered,0b29f176,<*> Entered,['AppleActuatorDeviceUserClient::start']
943,Jul,7,16:25:07,authorMacBook-Pro,kernel,0,,"ARPT: 771795.390149: IOPMPowerSource Information: onSleep,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 8071,",8640a5a0,"ARPT: <*> IOPMPowerSource Information: <*> SleepType: Normal Sleep, 'ExternalConnected': <*> 'TimeRemaining': <*>",[]
944,Jul,2,20:50:49,calvisitor-10-105-163-202,GoogleSoftwareUpdateAgent,32775,,2017-07-02 20:50:49.771 GoogleSoftwareUpdateAgent[32775/0x7000002a0000] [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Finished with engine thread,889f3027,2017-07-02 <*> <*> [lvl=2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg:] Finished with engine thread,['20:50:49.771 GoogleSoftwareUpdateAgent[32775/0x7000002a0000]']
945,Jul,7,19:07:48,authorMacBook-Pro,configd,53,,network changed: v4(en0-:10.105.160.85) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,cb0394ee,network changed: <*> <*> <*> Proxy SMB,"['v4(en0-:10.105.160.85)', 'v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS!']"
946,Jul,6,16:44:28,calvisitor-10-105-162-178,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
947,Jul,1,11:53:50,authorMacBook-Pro,configd,53,,network changed: v4(en0!:10.105.160.95) DNS+ Proxy+ SMB,98fe7210,network changed: <*> <*> <*> SMB,"['v4(en0!:10.105.160.95)', 'DNS+ Proxy+']"
948,Jul,3,05:58:21,authorMacBook-Pro,kernel,0,,"PM response took 1913 ms (54, powerd)",c6d1845b,PM response took <*> ms <*> <*>,"['1913', '(54, powerd)']"
949,Jul,4,12:06:20,calvisitor-10-105-162-105,sharingd,30299,,12:06:20.204 : BTLE scanner Powered On,b4bf6097,<*> : BTLE scanner Powered <*>,"['12:06:20.204', 'On']"
950,Jul,3,22:16:49,airbears2-10-142-110-255,WeChat,24144,,jemmytest,b55176d9,jemmytest,[]
951,Jul,3,14:48:22,calvisitor-10-105-160-237,kernel,0,,Sandbox: com.apple.Addres(33508) deny(1) network-outbound /private/var/run/mDNSResponder,bb15d06c,Sandbox: <*> deny(1) <*> <*>,"['com.apple.Addres(33508)', 'network-outbound /private/var/run/mDNSResponder']"
952,Jul,3,16:25:27,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,25,27.639639]-io80211Family-036.pcapng, Current File [2017-07-03_16,25,27.639639]-io80211Family-036.pcapng",f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-03_16,25,27.639639]-io80211Family-036.pcapng,', '[2017-07-03_16,25,27.639639]-io80211Family-036.pcapng']"
953,Jul,4,07:40:52,calvisitor-10-105-162-105,kernel,0,,ARPT: 699764.580229: wl0: setup_keepalive: Remote IP: 17.249.12.145,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['699764.580229:', 'setup_keepalive:', 'Remote IP: 17.249.12.145']"
954,Jul,4,06:25:44,authorMacBook-Pro,kernel,0,,en0: 802.11d country code set to 'US'.,7437a69c,en0: 802.11d country code set to <*>,"[""'US'.""]"
955,Jul,4,19:56:19,calvisitor-10-105-162-105,kernel,0,,ARPT: 712686.729046: wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,99b87c94,ARPT: <*> wl0: leaveModulePoweredForOffloads: Wi-Fi will stay on.,['712686.729046:']
956,Jul,1,13:20:32,calvisitor-10-105-160-95,com.apple.CDScheduler,43,,Thermal pressure state: 0 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['0']
957,Jul,5,16:18:06,calvisitor-10-105-162-107,GoogleSoftwareUpdateAgent,36128,,2017-07-05 16:18:06.641 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.,5255cceb,<*> <*> <*> [lvl=2] -[KSOmahaServer updateInfosForUpdateResponse:updateRequest:infoStore:upToDateTickets:updatedTickets:events:errors:] Response passed CUP validation.,"['2017-07-05', '16:18:06.641 GoogleSoftwareUpdateAgent[36128/0x7000002a0000]']"
958,Jul,5,20:30:39,calvisitor-10-105-160-210,kernel,0,,hibernate_teardown_pmap_structs done: last_valid_compact_indx 295802,4b4d8b6f,<*> done: last_valid_compact_indx <*>,"['hibernate_teardown_pmap_structs', '295802']"
959,Jul,1,09:36:39,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.EscrowSecurityAlert.daily: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 12512 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
960,Jul,5,14:04:24,authorMacBook-Pro,corecaptured,36034,,Received Capture Event,3f143fab,Received Capture Event,[]
961,Jul,1,11:39:48,calvisitor-10-105-160-95,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
962,Jul,1,23:18:55,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 19480 failed: 3 - No network route,54c05f44,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['19480']
963,Jul,3,12:31:17,authorMacBook-Pro,WindowServer,184,,handle_will_sleep_auth_and_shield_windows: Reordering authw 0x7fa824039000(2004) (lock state: 3),f609ab2a,handle_will_sleep_auth_and_shield_windows: Reordering authw <*> (lock state: 3),['0x7fa824039000(2004)']
964,Jul,8,06:22:52,calvisitor-10-105-162-124,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.39146,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc",b9b132a2,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/<*>/Contents/MacOS/<*> error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/<*>","['com.apple.Safari.SocialHelper.xpc', 'com.apple.Safari.SocialHelper', 'com.apple.WebKit.WebContent.xpc']"
965,Jul,6,16:16:50,calvisitor-10-105-162-178,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,31fcada6,AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,[]
966,Jul,2,02:32:18,calvisitor-10-105-163-202,kernel,0,,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x5fd0 -- 0x9a00 -- 0x7000 ****,a734f3ad,**** [IOBluetoothFamily][ProcessBluetoothTransportShowsUpActionWL] -- Connected to the transport successfully -- 0x5fd0 -- 0x9a00 -- <*> ****,['0x7000']
967,Jul,3,19:04:52,calvisitor-10-105-162-32,kernel,0,,ARPT: 683780.013045: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,917783b9,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['683780.013045:']
968,Jul,1,09:19:08,calvisitor-10-105-160-95,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,1ca51907,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,[]
969,Jul,5,16:24:29,authorMacBook-Pro,corecaptured,36150,,"CCFile::copyFile fileName is [2017-07-05_16,24,29.350614]-io80211Family-002.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_16,24,29.350614]-io80211Family-002.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_16,24,28.775881]=AssocFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_16,24,29.350614]-io80211Family-002.pcapng",b8b74f3f,CCFile::copyFile fileName is <*> source <*> dest <*>,"['[2017-07-05_16,24,29.350614]-io80211Family-002.pcapng,', 'path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-05_16,24,29.350614]-io80211Family-002.pcapng,', 'path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_16,24,28.775881]=AssocFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-05_16,24,29.350614]-io80211Family-002.pcapng']"
970,Jul,2,23:35:21,authorMacBook-Pro,kernel,0,,ARPT: 671690.985160: wl0: setup_keepalive: Local IP: 10.142.110.44,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['671690.985160:', 'setup_keepalive:', 'Local IP: 10.142.110.44']"
971,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-07_13,38,23.842724]-io80211Family-015.pcapng, Current File [2017-07-07_13,38,23.842724]-io80211Family-015.pcapng",f1885a0f,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-07_13,38,23.842724]-io80211Family-015.pcapng,', '[2017-07-07_13,38,23.842724]-io80211Family-015.pcapng']"
972,Jul,5,00:43:07,calvisitor-10-105-163-10,locationd,82,,Location icon should now be in state 'Inactive',3813df52,Location icon should now be in state <*>,"[""'Inactive'""]"
973,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x0278001a': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x0278001a':""]"
974,Jul,4,08:48:12,authorMacBook-Pro,configd,53,,network changed: DNS* Proxy,1efe32ce,network changed: DNS* Proxy,[]
975,Jul,2,18:37:58,calvisitor-10-105-163-202,kernel,0,,en0::IO80211Interface::postMessage bssid changed,b7a2d271,en0::IO80211Interface::postMessage bssid changed,[]
976,Jul,6,12:31:10,calvisitor-10-105-162-178,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,209c69a9,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
977,Jul,6,11:08:42,authorMacBook-Pro,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,ecd68958,en0: <*> changed to <*>,"['BSSID', '5c:50:15:4c:18:13']"
978,Jul,4,02:49:45,airbears2-10-142-110-255,kernel,0,,in6_unlink_ifa: IPv6 address 0x77c9114551ab23ab has no prefix,df7d7c2a,in6_unlink_ifa: IPv6 address <*> has no prefix,['0x77c9114551ab23ab']
979,Jul,2,18:38:36,calvisitor-10-105-163-202,com.apple.WebKit.WebContent,25654,,[18:38:36.473] <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,a097cfec,<*> <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,['[18:38:36.473]']
980,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x00850009': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x00850009':""]"
981,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x008c0009': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x008c0009':""]"
982,Jul,5,12:12:35,calvisitor-10-105-160-226,WindowServer,184,,no sleep images for WillPowerOffWithImages,5ede7912,no sleep images for WillPowerOffWithImages,[]
983,Jul,4,04:52:27,airbears2-10-142-110-255,kernel,0,,ARPT: 698944.010390: wl0: setup_keepalive: Local IP: 10.142.110.255,703d433b,ARPT: <*> wl0: <*> <*> <*> <*>,"['698944.010390:', 'setup_keepalive:', 'Local IP: 10.142.110.255']"
984,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x006a005d': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x006a005d':""]"
985,Jul,7,21:58:21,calvisitor-10-105-160-85,sharingd,30299,,21:58:21.366 : Starting AirDrop server for user 501 on wake,0c7af280,<*> : Starting AirDrop server for user 501 on wake,['21:58:21.366']
986,Jul,6,05:04:01,calvisitor-10-105-163-168,blued,85,,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = (",48b0490d,"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = (",[]
987,Jul,7,10:37:43,calvisitor-10-105-162-178,kernel,0,,en0: channel changed to 1,ecd68958,en0: <*> changed to <*>,"['channel', '1']"
988,Jul,6,14:07:50,authorMacBook-Pro,corecaptured,37014,,"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-06_14,06,29.610824] - AuthFail:sts:5_rsn:0.xml",8dc94ec9,doSaveChannels@286: Will write to: <*> - <*>,"['/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-06_14,06,29.610824]', 'AuthFail:sts:5_rsn:0.xml']"
989,Jul,8,04:54:03,authorMacBook-Pro,UserEventAgent,43,,assertion failed: 15G1510: com.apple.telemetry + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,94f37b2f,assertion failed: 15G1510: <*> + 38574 [10D2E324-788C-30CC-A749-55AE67AEC7BC]: 0x7fc235807b90,['com.apple.telemetry']
990,Jul,5,20:03:37,calvisitor-10-105-160-210,kernel,0,,Sandbox: com.apple.Addres(36325) deny(1) network-outbound /private/var/run/mDNSResponder,bb15d06c,Sandbox: <*> deny(1) <*> <*>,"['com.apple.Addres(36325)', 'network-outbound /private/var/run/mDNSResponder']"
991,Jul,2,19:07:38,calvisitor-10-105-163-202,com.apple.CDScheduler,258,,Thermal pressure state: 0 Memory pressure state: 0,b7aaf5db,Thermal pressure state: <*> Memory pressure state: 0,['0']
992,Jul,1,11:46:26,calvisitor-10-105-160-95,com.apple.cts,258,,"com.apple.icloud.fmfd.heartbeat: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 430201 seconds.  Ignoring.",8c3389f0,"<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.",[]
993,Jul,2,22:24:03,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 20180 failed: 3 - No network route,54c05f44,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['20180']
994,Jul,2,12:29:23,calvisitor-10-105-163-202,kernel,0,,Sandbox: com.apple.Addres(32090) deny(1) network-outbound /private/var/run/mDNSResponder,bb15d06c,Sandbox: <*> deny(1) <*> <*>,"['com.apple.Addres(32090)', 'network-outbound /private/var/run/mDNSResponder']"
995,Jul,6,08:48:46,calvisitor-10-105-163-253,periodic-wrapper,835,,Running daily periodic task.,ef95a242,Running daily periodic task.,[]
996,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,Cocoa scripting error for '0x025f000a': four character codes must be four characters long.,3a1142a3,Cocoa scripting error for <*> four character codes must be four characters long.,"[""'0x025f000a':""]"
997,Jul,7,13:38:23,authorMacBook-Pro,corecaptured,38124,,Received Capture Event,3f143fab,Received Capture Event,[]
998,Jul,6,02:32:06,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,9a054d77,-[NETClientConnection effectiveBundleID] using process name <*> as bundle ID (this is expected for daemons without bundle ID,['apsd']
999,Jul,7,18:11:11,calvisitor-10-105-160-85,Mail,11203,,tcp_connection_destination_perform_socket_connect 46876 connectx to 74.125.199.109:143@0 failed: [50] Network is down,c405e5b2,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: <*> Network is <*>,"['46876', '74.125.199.109:143@0', '[50]', 'down']"
1000,Jul,3,18:35:01,calvisitor-10-105-162-32,kernel,0,,AppleCamIn::wakeEventHandlerThread,016decae,AppleCamIn::wakeEventHandlerThread,[]
1001,Jul,7,12:23:12,authorMacBook-Pro,kernel,0,,ARPT: 770518.944316: wlc_dump_aggfifo:,9cf261a8,ARPT: <*> wlc_dump_aggfifo:,['770518.944316:']
1002,Jul,4,20:54:03,calvisitor-10-105-162-105,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,ecd68958,en0: <*> changed to <*>,"['BSSID', '5c:50:15:4c:18:13']"
1003,Jul,4,23:22:09,calvisitor-10-105-162-105,Microsoft Word,14463,,.sdef warning for argument '' of command 'sort descending' in suite 'Table Suite': '4055' is not a valid type name.,ebc0a1ae,.sdef warning for <*> <*> of <*> <*> <*> <*> <*> <*> Suite': <*> is not a valid type name.,"[""argument ''"", 'command', ""'sort"", ""descending' in suite 'Table"", ""'4055'""]"
1004,Jul,5,17:22:30,authorMacBook-Pro,kernel,0,,AppleCamIn::systemWakeCall - messageType = 0xE0000340,13635c18,<*> - <*> = <*>,"['AppleCamIn::systemWakeCall', 'messageType', '0xE0000340']"
1005,Jul,7,12:20:51,calvisitor-10-105-162-178,QQ,10018,,button report: 0x80039B7,5faf7ee1,button report: <*>,['0x80039B7']
1006,Jul,3,16:42:58,calvisitor-10-105-160-184,secd,276,,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",61cb43e6,"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
