LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,ParameterList
1304,88316,node-176,node,temperature,1127783041,1,ambient=28,92f0ab0d,ambient<*>,['28']
1305,371910,node-96,node,status,1085921340,-1,configured out,8cfafe98,configured out,[]
1306,201254,gige3,gige,temperature,1078155752,1,warning,7b83d3f0,warning,[]
1307,2613656,gige7,gige,temperature,1074596950,1,normal,fea08751,normal,[]
1308,288064,Interconnect-1N01,switch_module,error,1080640631,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1309,77261,Interconnect-0N00,switch_module,error,1077215517,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1310,430941,node-114,node,temperature,1143763260,1,ambient=27,92f0ab0d,ambient<*>,['27']
1311,2586046,Interconnect-0N03,switch_module,error,1074236067,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1312,316746,gige7,gige,temperature,1082914037,1,warning,7b83d3f0,warning,[]
1313,2301304,full,partition,status,1061455715,-1,running,75101dcd,running,[]
1314,183873,node-D3,clusterfilesystem,clusterfilesystem.not_served,1114858715,1,ClusterFileSystem: ServerFileSystem domain cluster_var_backup is no longer served by node node-96,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['cluster_var_backup', 'node-96']"
1315,316142,node-D4,clusterfilesystem,fdmn.full,1082742681,1,ServerFileSystem: ServerFileSystem domain root3_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root3_local']
1316,2586547,Interconnect-0N00,switch_module,error,1074241252,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1317,57871,node-116,node,status,1076864370,1,configured out,8cfafe98,configured out,[]
1318,300029,gige7,gige,temperature,1081826408,1,normal,fea08751,normal,[]
1319,216352,Interconnect-1N00,switch_module,error,1078467985,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1320,184965,Interconnect-0N01,switch_module,error,1115242417,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1321,145964,Interconnect-0N02,switch_module,error,1077817446,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1322,117830,gige3,gige,temperature,1128985253,1,normal,fea08751,normal,[]
1323,411832,gige5,gige,temperature,1091928502,1,warning,7b83d3f0,warning,[]
1324,284926,4044,boot_cmd,new,1134655769,1,Targeting domains:node-D7 and nodes:node-240 child of command 4042,4ddd30d6,Targeting domains <*> and nodes <*>,"['node-D7', 'node-240 child of command 4042']"
1325,2561366,Interconnect-1T02,switch_module,error,1073398667,1,Link error,ec4e03ec,Link error,[]
1326,54019,node-224,action,start,1126813040,1,wait  (command 3848),28889bc4,wait (command <*>,['3848']
1327,411103,gige7,gige,temperature,1091526859,1,warning,7b83d3f0,warning,[]
1328,73377,Interconnect-1T01,switch_module,error,1127237818,1,link errors remain current,551adf73,link errors remain current,[]
1329,177939,node-D3,clusterfilesystem,fdmn.full,1114546822,1,ServerFileSystem: ServerFileSystem domain root16_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root16_local']
1330,169374,node-61,node,status,1114098974,1,running,75101dcd,running,[]
1331,2569113,node-131,action,start,1074120533,1,bootGenvmunix  (command 1899),76727c51,bootGenvmunix (command <*>,['1899']
1332,2569877,node-202,action,start,1074121740,1,bootGenvmunix  (command 1901),76727c51,bootGenvmunix (command <*>,['1901']
1333,12634,node-217,node,temperature,1124373824,1,ambient=25,92f0ab0d,ambient<*>,['25']
1334,2581175,node-177,node,status,1074217304,1,not responding,6edfd1c7,<*> responding,['not']
1335,103216,node-231,unix.hw,net.niff.up,1077737095,1,NIFF: node node-231 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-231', '10.128.0.0', 'ee0']"
1336,236676,Interconnect-0N00,switch_module,fan,1132444827,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3391', '3479']"
1337,2585054,Interconnect-1N02,switch_module,error,1074233272,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1338,225096,Interconnect-1T01,switch_module,error,1078535699,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1339,2580760,node-114,node,status,1074217200,1,configured out,8cfafe98,configured out,[]
1340,116661,Interconnect-0N00,switch_module,fan,1128887939,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
1341,163257,node-233,node,temperature,1130637780,1,ambient=28,92f0ab0d,ambient<*>,['28']
1342,124549,gige5,gige,temperature,1111393211,1,warning,7b83d3f0,warning,[]
1343,291721,Interconnect-0N00,switch_module,fan,1121519260,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
1344,428261,node-231,node,temperature,1143694440,1,ambient=29,92f0ab0d,ambient<*>,['29']
1345,107728,Interconnect-1T01,switch_module,error,1128704609,1,link errors remain current,551adf73,link errors remain current,[]
1346,295878,gige7,gige,temperature,1081517380,1,normal,fea08751,normal,[]
1347,370150,node-70,node,status,1085688013,1,running,75101dcd,running,[]
1348,74333,Interconnect-1T01,switch_module,error,1127467867,1,link errors remain current,551adf73,link errors remain current,[]
1349,344275,node-50,node,status,1084269215,0,active,c76a5e84,active,[]
1350,2590171,node-11,action,start,1074261935,1,boot  (command 1949),8d336518,boot (command <*>,['1949']
1351,312312,gige3,gige,temperature,1136373264,1,warning,7b83d3f0,warning,[]
1352,87845,gige6,gige,temperature,1127721098,1,warning,7b83d3f0,warning,[]
1353,106846,gige3,gige,temperature,1128589544,1,warning,7b83d3f0,warning,[]
1354,430785,node-239,node,temperature,1143745530,1,ambient=26,92f0ab0d,ambient<*>,['26']
1355,286888,node-198,node,status,1134669985,1,configured out,8cfafe98,configured out,[]
1356,55151,Interconnect-1N03,switch_module,error,1076839320,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1357,43438,gige6,gige,temperature,1105338189,1,warning,7b83d3f0,warning,[]
1358,293308,Interconnect-1N01,switch_module,error,1081321343,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1359,112942,node-10,unix.hw,net.niff.up,1111072270,1,NIFF: node node-10 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-10', '10.128.0.0', 'ee0']"
1360,223623,node-65,node,status,1132161463,1,running,75101dcd,running,[]
1361,106904,node-110,node,temperature,1128604021,1,ambient=29,92f0ab0d,ambient<*>,['29']
1362,451147,gige6,gige,temperature,1098735290,1,warning,7b83d3f0,warning,[]
1363,45650,Interconnect-0N00,switch_module,fan,1126010928,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
1364,323973,Interconnect-0N00,switch_module,error,1083200659,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1365,85631,node-236,node,temperature,1109341830,1,ambient=30,92f0ab0d,ambient<*>,['30']
1366,136030,node-89,node,status,1077808450,1,not responding,6edfd1c7,<*> responding,['not']
1367,320136,node-114,node,temperature,1139328060,1,ambient=30,92f0ab0d,ambient<*>,['30']
1368,40595,Interconnect-0N00,switch_module,fan,1125914849,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
1369,117909,gige3,gige,temperature,1111092667,1,warning,7b83d3f0,warning,[]
1370,277728,node-251,node,status,1079618688,0,running,75101dcd,running,[]
1371,2589871,node-D0,clusterfilesystem,clusterfilesystem.not_served,1074257448,1,ClusterFileSystem: ServerFileSystem domain root26_tmp is no longer served by node node-25,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root26_tmp', 'node-25']"
1372,310118,Interconnect-1N00,switch_module,error,1135861306,1,link errors remain current,551adf73,link errors remain current,[]
1373,106043,node-233,node,temperature,1128474510,1,ambient=28,92f0ab0d,ambient<*>,['28']
1374,258810,Interconnect-0N00,switch_module,fan,1133172141,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3391', '3479']"
1375,91107,node-107,node,status,1109725653,1,configured out,8cfafe98,configured out,[]
1376,443232,node-241,node,temperature,1144067970,1,ambient=27,92f0ab0d,ambient<*>,['27']
1377,2608607,node-D7,clusterfilesystem,clusterfilesystem.no_server,1074462833,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1221,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage1221']
1378,70530,Interconnect-1N03,switch_module,error,1077061863,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1379,105424,node-244,node,temperature,1128333360,1,ambient=30,92f0ab0d,ambient<*>,['30']
1380,2579201,node-189,action,start,1074209441,1,bootGenvmunix  (command 1918),76727c51,bootGenvmunix (command <*>,['1918']
1381,285264,Interconnect-1N01,switch_module,error,1080238947,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1382,420426,gige7,gige,temperature,1094408740,1,normal,fea08751,normal,[]
1383,287010,Interconnect-1N01,switch_module,error,1080490570,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1384,275113,Interconnect-1N00,switch_module,error,1133892994,1,link errors remain current,551adf73,link errors remain current,[]
1385,369138,node-92,node,status,1085568195,1,running,75101dcd,running,[]
1386,14573,node-15,node,status,1124378017,1,running,75101dcd,running,[]
1387,403704,Interconnect-1N00,switch_module,error,1089897465,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1388,399364,node-37,node,status,1089893731,1,configured out,8cfafe98,configured out,[]
1389,328432,node-143,action,start,1140099976,1,wait  (command 4112),28889bc4,wait (command <*>,['4112']
1390,327419,Interconnect-0N00,switch_module,fan,1123410973,1,Fan speeds ( 3552 3534 3375 4192 3515 3479 ),45f1e193,Fan speeds ( 3534 <*> 3375 <*> <*> 3479 ),[]
1391,333002,gige3,gige,temperature,1140114010,1,warning,7b83d3f0,warning,[]
1392,178767,node-134,node,status,1077897241,0,running,75101dcd,running,[]
1393,240955,Interconnect-0N03,switch_module,error,1079031615,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1394,35812,Interconnect-0N00,switch_module,fan,1125709836,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
1395,37080,node-21,node,temperature,1103654640,1,ambient=35,92f0ab0d,ambient<*>,['35']
1396,329824,node-135,node,temperature,1083208200,1,ambient=28,92f0ab0d,ambient<*>,['28']
1397,10116,node-163,node,status,1075931251,0,configured out,8cfafe98,configured out,[]
1398,367974,node-219,node,status,1085283952,1,running,75101dcd,running,[]
1399,176360,Interconnect-1N01,switch_module,error,1077893952,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1400,97987,node-236,node,temperature,1110280380,1,ambient=26,92f0ab0d,ambient<*>,['26']
1401,349997,node-246,node,temperature,1084608511,1,ambient=31,92f0ab0d,ambient<*>,['31']
1402,171146,node-246,node,status,1077886334,0,running,75101dcd,running,[]
1403,272505,node-69,node,status,1079615340,1,configured out,8cfafe98,configured out,[]
1404,392826,node-63,node,status,1088023736,0,running,75101dcd,running,[]
1405,341580,gige7,gige,temperature,1083726456,1,normal,fea08751,normal,[]
1406,2597106,Interconnect-0N00,switch_module,error,1074290364,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1407,185362,gige6,gige,temperature,1115270331,1,warning,7b83d3f0,warning,[]
1408,151289,node-227,node,temperature,1130021670,1,ambient=25,92f0ab0d,ambient<*>,['25']
1409,221922,node-26,action,start,1132160036,1,boot  (command 4011),8d336518,boot (command <*>,['4011']
1410,37638,Interconnect-0N00,switch_module,fan,1125825787,1,Fan speeds ( 3552 3534 3375 4326 3515 3479 ),45f1e193,Fan speeds ( 3534 <*> 3375 <*> <*> 3479 ),[]
1411,182504,node-D0,clusterfilesystem,clusterfilesystem.no_server,1077901415,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage731,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage731']
1412,99868,node-35,node,status,1077649605,1,running,75101dcd,running,[]
1413,2554647,Interconnect-1T03,switch_module,error,1072667902,1,Link error,ec4e03ec,Link error,[]
1414,75997,Interconnect-1N01,switch_module,error,1077190579,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
1415,90792,Interconnect-1T01,switch_module,error,1128091276,1,link errors remain current,551adf73,link errors remain current,[]
1416,2550512,Interconnect-1N02,switch_module,error,1072479413,1,Link ok,641961b9,Link ok,[]
1417,56683,gige3,gige,temperature,1107975115,1,normal,fea08751,normal,[]
1418,349941,node-110,node,temperature,1084604880,1,ambient=28,92f0ab0d,ambient<*>,['28']
1419,190418,node-242,node,temperature,1115894310,1,ambient=25,92f0ab0d,ambient<*>,['25']
1420,81233,node-78,unix.hw,net.niff.up,1077322876,1,NIFF: node node-78 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-78', '10.128.0.0', 'ee0']"
1421,408521,gige7,gige,temperature,1090841929,1,warning,7b83d3f0,warning,[]
1422,327325,Interconnect-0N00,switch_module,fan,1123408990,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),9811d692,Fan speeds ( 3552 <*> <*> **** 3515 <*> ),"['3534 3375', '3479']"
1423,333523,node-171,node,temperature,1140136080,1,ambient=36,92f0ab0d,ambient<*>,['36']
1424,26781,gige4,gige,temperature,1125058967,1,warning,7b83d3f0,warning,[]
1425,296404,node-8,node,status,1081571037,0,not responding,6edfd1c7,<*> responding,['not']
1426,216822,node-20,node,status,1116619993,1,running,75101dcd,running,[]
1427,34370,node-225,node,status,1076440051,1,running,75101dcd,running,[]
1428,54895,node-D0,clusterfilesystem,fdmn.full,1107464815,1,ServerFileSystem: ServerFileSystem domain root6_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root6_local']
1429,117572,node-60,node,status,1111074926,1,running,75101dcd,running,[]
1430,2557827,full,partition,status,1073024340,1,blocked,61326117,blocked,[]
1431,33657,gige6,gige,temperature,1125619623,1,warning,7b83d3f0,warning,[]
1432,241615,node-233,node,status,1079034586,1,running,75101dcd,running,[]
1433,451568,node-179,node,temperature,1098822871,1,ambient=28,92f0ab0d,ambient<*>,['28']
1434,343695,node-115,unix.hw,net.niff.up,1084264066,1,NIFF: node node-115 has detected an available network connection on network 0.0.0.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-115', '0.0.0.0', 'alt0']"
1435,111800,node-5,action,start,1111071936,1,wait  (command 3470),28889bc4,wait (command <*>,['3470']
