LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,ParameterList
2001,2556788,gige7,gige,temperature,1072868484,1,warning,7b83d3f0,warning,[]
2002,161239,node-218,action,start,1077876132,1,boot  (command 2385),8d336518,boot (command <*>,['2385']
2003,56876,gige6,gige,temperature,1108022581,1,normal,fea08751,normal,[]
2004,408191,gige6,gige,temperature,1090612132,1,normal,fea08751,normal,[]
2005,324115,node-13,action,start,1083200792,1,wait  (command 2883),28889bc4,wait (command <*>,['2883']
2006,158864,node-111,node,temperature,1130440891,1,ambient=27,92f0ab0d,ambient<*>,['27']
2007,396703,gige5,gige,temperature,1089496905,1,warning,7b83d3f0,warning,[]
2008,348822,gige7,gige,temperature,1084497484,1,warning,7b83d3f0,warning,[]
2009,343374,node-46,unix.hw,state_change.unavailable,1084263558,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3318),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042alt0\\042', 'unavailable', '3318']"
2010,290875,Interconnect-1N01,switch_module,error,1080990248,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2011,368369,Interconnect-0N01,switch_module,error,1085469230,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2012,183380,node-D0,clusterfilesystem,clusterfilesystem.no_server,1077902048,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage131,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage131']
2013,376225,node-203,unix.hw,net.niff.up,1086025644,1,NIFF: node node-203 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-203', '5.5.224.0', 'alt0']"
2014,26391,gige5,gige,temperature,1101257118,1,warning,7b83d3f0,warning,[]
2015,26745,gige5,gige,temperature,1101461718,1,warning,7b83d3f0,warning,[]
2016,360535,node-115,node,temperature,1141023570,1,ambient=29,92f0ab0d,ambient<*>,['29']
2017,262021,node-29,node,status,1079221101,1,not responding,6edfd1c7,<*> responding,['not']
2018,77081,gige2,gige,temperature,1108736764,1,normal,fea08751,normal,[]
2019,178317,node-D2,clusterfilesystem,fdmn.full,1114548917,1,ServerFileSystem: ServerFileSystem domain root21_local is full,9cac1bf6,ServerFileSystem ServerFileSystem domain <*> is full,['root21_local']
2020,246310,Interconnect-0N03,switch_module,error,1079048558,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2021,171763,node-189,unix.hw,net.niff.up,1131216655,1,NIFF: node node-189 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-189', '5.5.224.0', 'alt0']"
2022,69528,gige7,gige,temperature,1076989554,1,warning,7b83d3f0,warning,[]
2023,315545,node-58,node,temperature,1138117430,1,ambient=32,92f0ab0d,ambient<*>,['32']
2024,431417,node-115,node,temperature,1143811320,1,ambient=31,92f0ab0d,ambient<*>,['31']
2025,292578,Interconnect-1T01,switch_module,error,1134777389,1,link errors remain current,551adf73,link errors remain current,[]
2026,214359,Interconnect-0N03,switch_module,error,1078466571,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2027,206586,node-11,node,status,1131561040,1,running,75101dcd,running,[]
2028,457230,gige6,gige,temperature,1100236218,1,normal,fea08751,normal,[]
2029,431474,node-239,node,temperature,1143816510,1,ambient=29,92f0ab0d,ambient<*>,['29']
2030,41807,node-26,node,status,1076539387,1,running,75101dcd,running,[]
2031,2609704,node-D1,clusterfilesystem,clusterfilesystem.not_served,1074497957,1,ClusterFileSystem: ServerFileSystem domain root22_tmp is no longer served by node node-53,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root22_tmp', 'node-53']"
2032,129135,node-82,action,start,1111855948,1,boot  (command 3501),8d336518,boot (command <*>,['3501']
2033,121245,node-11,unix.hw,state_change.unavailable,1077804078,1,Component State Change: Component \042SCSI-WWID:01000010:6005-08b4-0000-c06e-0001-3000-003c-0000\042 is in the unavailable state (HWID=2761),04d0d857,Component State Change Component <*> is in the <*> state (HWID<*>),"['\\042SCSI-WWID:01000010:6005-08b4-0000-c06e-0001-3000-003c-0000\\042', 'unavailable', '2761']"
2034,379941,Interconnect-0N00,switch_module,fan,1141832644,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1517e6c6,Fan speeds ( <*> 3534 <*> **** <*> 3479 ),"['', '3534 3375', '3497']"
2035,256700,node-154,node,status,1118937765,0,running,75101dcd,running,[]
2036,216624,Interconnect-1N00,switch_module,error,1116615415,1,link errors remain current,551adf73,link errors remain current,[]
2037,141988,Interconnect-0N00,switch_module,error,1077815586,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2038,298591,Interconnect-1N01,switch_module,error,1081802100,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2039,350047,node-246,node,temperature,1084612920,1,ambient=28,92f0ab0d,ambient<*>,['28']
2040,426139,gige3,gige,temperature,1143598749,1,normal,fea08751,normal,[]
2041,416902,gige5,gige,temperature,1093384457,1,normal,fea08751,normal,[]
2042,453246,gige6,gige,temperature,1099013701,1,warning,7b83d3f0,warning,[]
2043,36430,gige7,gige,temperature,1103398656,1,normal,fea08751,normal,[]
2044,448779,node-137,node,status,1098394862,0,running,75101dcd,running,[]
2045,406596,node-92,node,status,1089900155,1,running,75101dcd,running,[]
2046,198904,Interconnect-1N01,switch_module,error,1078022948,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2047,300595,gige7,gige,temperature,1081905317,1,normal,fea08751,normal,[]
2048,435406,node-39,node,temperature,1096253131,1,ambient=26,92f0ab0d,ambient<*>,['26']
2049,212641,node-54,node,status,1078465470,1,configured out,8cfafe98,configured out,[]
2050,244799,node-212,action,start,1118546453,1,boot  (command 3668),8d336518,boot (command <*>,['3668']
2051,183896,gige6,gige,temperature,1114874922,1,warning,7b83d3f0,warning,[]
2052,127172,Interconnect-0N03,switch_module,error,1111828573,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2053,355139,gige3,gige,temperature,1140892823,1,normal,fea08751,normal,[]
2054,56276,node-125,node,status,1126814969,0,running,75101dcd,running,[]
2055,37505,Interconnect-0N00,switch_module,fan,1125818925,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
2056,455096,node-236,node,temperature,1099357200,1,ambient=34,92f0ab0d,ambient<*>,['34']
2057,289421,gige6,gige,temperature,1121229756,1,warning,7b83d3f0,warning,[]
2058,185254,Interconnect-0N01,switch_module,error,1115262709,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2059,310214,gige3,gige,temperature,1135943660,1,normal,fea08751,normal,[]
2060,290493,node-111,node,temperature,1121439600,1,ambient=34,92f0ab0d,ambient<*>,['34']
2061,383532,gige6,gige,temperature,1086589315,1,normal,fea08751,normal,[]
2062,27949,gige5,gige,temperature,1101957010,1,warning,7b83d3f0,warning,[]
2063,311400,Interconnect-1N00,switch_module,error,1136085382,1,link errors remain current,551adf73,link errors remain current,[]
2064,214733,Interconnect-1N03,switch_module,error,1078466710,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2065,224836,node-254,node,temperature,1078514795,1,ambient=35,92f0ab0d,ambient<*>,['35']
2066,145175,node-240,action,error,1077817243,1,boot (command 2355) Error: node went to SRM while trying to boot,338cdbb0,boot (command <*> Error node went to SRM while trying to boot,['2355)']
2067,2560858,Interconnect-1N01,switch_module,error,1073305949,1,Link in reset,db5aa7f9,Link in reset,[]
2068,177278,gige4,gige,temperature,1114538966,1,warning,7b83d3f0,warning,[]
2069,124361,gige3,gige,temperature,1129405857,1,normal,fea08751,normal,[]
2070,82257,Interconnect-1N00,switch_module,error,1077343310,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2071,280588,gige7,gige,temperature,1079721728,1,normal,fea08751,normal,[]
2072,437463,node-21,action,start,1096995815,1,wait  (command 3169),28889bc4,wait (command <*>,['3169']
2073,72521,Interconnect-1N01,switch_module,error,1077072076,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2074,263024,Interconnect-1T01,switch_module,error,1133573889,1,link errors remain current,551adf73,link errors remain current,[]
2075,138595,gige7,gige,temperature,1111942695,1,warning,7b83d3f0,warning,[]
2076,214674,Interconnect-1N03,switch_module,error,1078466672,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2077,57541,node-D0,clusterfilesystem,clusterfilesystem.no_server,1076864339,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage414,eecaca39,ClusterFileSystem There is no server for ServerFileSystem domain <*>,['storage414']
2078,82340,Interconnect-1N01,switch_module,error,1077346655,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2079,148354,node-233,node,temperature,1129936410,1,ambient=28,92f0ab0d,ambient<*>,['28']
2080,281855,Interconnect-1N01,switch_module,error,1079899290,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2081,2559658,node-D7,clusterfilesystem,clusterfilesystem.not_served,1073130614,1,ClusterFileSystem: ServerFileSystem domain cluster_usr_backup is no longer served by node node-224,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['cluster_usr_backup', 'node-224']"
2082,370096,node-84,node,status,1085688012,1,not responding,6edfd1c7,<*> responding,['not']
2083,164992,node-76,action,start,1077881392,1,wait  (command 2424),28889bc4,wait (command <*>,['2424']
2084,391085,gige7,gige,temperature,1087640543,1,warning,7b83d3f0,warning,[]
2085,106121,gige4,gige,temperature,1128486765,1,warning,7b83d3f0,warning,[]
2086,160193,node-233,node,temperature,1130565811,1,ambient=28,92f0ab0d,ambient<*>,['28']
2087,300407,gige7,gige,temperature,1081881915,1,warning,7b83d3f0,warning,[]
2088,367634,Interconnect-0N03,switch_module,error,1085225423,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2089,194267,node-186,unix.hw,net.niff.up,1131242314,1,NIFF: node node-186 has detected an available network connection on network 5.5.224.0 via interface alt0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-186', '5.5.224.0', 'alt0']"
2090,125734,gige3,gige,temperature,1111696272,1,normal,fea08751,normal,[]
2091,32887,gige4,gige,temperature,1125513772,1,normal,fea08751,normal,[]
2092,101177,node-204,node,status,1077723932,1,configured out,8cfafe98,configured out,[]
2093,144623,node-107,unix.hw,net.niff.up,1077817064,1,NIFF: node node-107 has detected an available network connection on network 10.128.0.0 via interface ee0,56597868,NIFF node <*> has detected an available network connection on network <*> via interface <*>,"['node-107', '10.128.0.0', 'ee0']"
2094,120821,Interconnect-0N00,switch_module,fan,1129306643,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
2095,269428,gige7,gige,temperature,1119641225,1,critical,7e85bcb6,critical,[]
2096,154174,Interconnect-1T01,switch_module,error,1130088970,1,link errors remain current,551adf73,link errors remain current,[]
2097,256792,node-246,node,status,1118937766,0,running,75101dcd,running,[]
2098,37112,node-D0,clusterfilesystem,clusterfilesystem.not_served,1076533539,1,ClusterFileSystem: ServerFileSystem domain root19_tmp is no longer served by node node-18,8f3207a1,ClusterFileSystem ServerFileSystem domain <*> is no longer served by node <*>,"['root19_tmp', 'node-18']"
2099,340089,node-127,node,status,1083317700,0,running,75101dcd,running,[]
2100,260455,full,partition,status,1079142783,1,running,75101dcd,running,[]
2101,87050,2248,boot_cmd,success,1077381632,1,Command has completed successfully,b4e25afc,Command has completed successfully,[]
2102,436641,node-108,node,temperature,1143935670,1,ambient=26,92f0ab0d,ambient<*>,['26']
2103,296,node-128,node,status,1123708339,1,configured out,8cfafe98,configured out,[]
2104,430891,node-112,node,temperature,1143757681,1,ambient=32,92f0ab0d,ambient<*>,['32']
2105,226164,Interconnect-1T02,switch_module,error,1078656652,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2106,294053,node-223,node,temperature,1081389785,1,ambient=32,92f0ab0d,ambient<*>,['32']
2107,2590694,node-159,node,status,1074262967,1,running,75101dcd,running,[]
2108,91773,Interconnect-0N03,switch_module,error,1077631160,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2109,147000,gige7,gige,temperature,1112592555,1,warning,7b83d3f0,warning,[]
2110,333566,node-75,node,temperature,1140136321,1,ambient=37,92f0ab0d,ambient<*>,['37']
2111,291944,Interconnect-1N01,switch_module,error,1081131736,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2112,35320,Interconnect-0N00,switch_module,fan,1125676340,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 ****']
2113,419248,gige6,gige,temperature,1093746032,1,warning,7b83d3f0,warning,[]
2114,2600241,Interconnect-1N02,switch_module,error,1074297879,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2115,217202,gige7,gige,temperature,1116719705,1,warning,7b83d3f0,warning,[]
2116,2598698,Interconnect-0N00,switch_module,error,1074296380,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2117,128948,Interconnect-1N01,switch_module,error,1111855789,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2118,240726,node-225,node,status,1118283423,1,running,75101dcd,running,[]
2119,379758,Interconnect-0N00,switch_module,fan,1141830365,1,Fan speeds ( 3534 3534 3375 **** 3497 3479 ),1517e6c6,Fan speeds ( <*> 3534 <*> **** <*> 3479 ),"['', '3534 3375', '3497']"
2120,222752,node-60,action,start,1132160463,1,wait  (command 4013),28889bc4,wait (command <*>,['4013']
2121,315804,Interconnect-1T01,switch_module,error,1138269779,1,link errors remain current,551adf73,link errors remain current,[]
2122,204669,node-119,node,status,1131527914,1,not responding,6edfd1c7,<*> responding,['not']
2123,287916,Interconnect-1N01,switch_module,error,1080616607,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2124,129625,node-10,node,temperature,1111856256,1,ambient=26,92f0ab0d,ambient<*>,['26']
2125,246146,Interconnect-1N02,switch_module,error,1079048483,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2126,56465,gige6,gige,temperature,1107929282,1,normal,fea08751,normal,[]
2127,323055,Interconnect-0N01,switch_module,error,1083197609,1,Linkerror event interval expired,9050ee25,Linkerror event interval expired,[]
2128,197030,node-172,node,status,1131247618,1,running,75101dcd,running,[]
2129,288925,node-251,node,temperature,1121025960,1,ambient=29,92f0ab0d,ambient<*>,['29']
2130,415443,gige7,gige,temperature,1092720906,1,warning,7b83d3f0,warning,[]
2131,116751,Interconnect-0N00,switch_module,fan,1128889040,1,Fan speeds ( 3552 3534 3375 4192 3515 3479 ),3020731a,Fan speeds ( 3552 3534 <*> <*> 3515 3479 ),['3375 4192']
2132,2561819,gige7,gige,temperature,1073483505,1,normal,fea08751,normal,[]
2133,394592,gige5,gige,temperature,1088812875,1,normal,fea08751,normal,[]
2134,196965,node-107,node,status,1131247618,1,running,75101dcd,running,[]
2135,54265,gige6,gige,temperature,1107327173,1,normal,fea08751,normal,[]
2136,459177,node-185,node,status,1145541981,1,not responding,6edfd1c7,<*> responding,['not']
